,Unnamed: 0,Unnamed: 0.1,num_not_judged,prob_not_judged,n,N,n/N
927,927,927.0,5,0.0182481751824817,1.0,1.0,1.0
928,928,928.0,5,0.0180505415162454,1.0,1.0,1.0
929,929,929.0,6,0.0216606498194945,1.0,1.0,1.0
930,930,930.0,1,0.0036764705882352,0.0,0.0,0.0
931,931,931.0,0,0.0,1.0,1.0,1.0
932,932,932.0,11,0.019298245614035,1.0,1.0,1.0
933,933,933.0,12,0.0210526315789473,1.0,1.0,1.0
934,934,934.0,7,0.0248226950354609,1.0,1.0,1.0
935,935,935.0,7,0.0248226950354609,1.0,1.0,1.0
936,936,936.0,1,0.0035211267605633,1.0,1.0,1.0
937,937,937.0,2,0.0070422535211267,1.0,1.0,1.0
938,938,938.0,4,0.0140845070422535,1.0,1.0,1.0
939,939,939.0,2,0.0070422535211267,1.0,1.0,1.0
940,940,940.0,3,0.0107142857142857,1.0,1.0,1.0
941,941,941.0,3,0.0107142857142857,1.0,1.0,1.0
942,942,942.0,5,0.0177935943060498,1.0,1.0,1.0
943,943,943.0,7,0.0249110320284697,1.0,1.0,1.0
944,944,944.0,7,0.0248226950354609,1.0,1.0,1.0
945,945,945.0,6,0.0212765957446808,1.0,1.0,1.0
946,946,946.0,5,0.0176056338028169,1.0,1.0,1.0
947,947,947.0,7,0.0246478873239436,1.0,1.0,1.0
948,948,948.0,9,0.0160714285714285,1.0,2.0,0.5
949,949,949.0,6,0.0107142857142857,1.0,2.0,0.5
950,950,950.0,7,0.0249110320284697,1.0,1.0,1.0
951,951,951.0,1,0.0035587188612099,1.0,1.0,1.0
952,952,952.0,5,0.0176678445229682,1.0,1.0,1.0
953,953,953.0,3,0.0106007067137809,1.0,1.0,1.0
954,954,954.0,4,0.0140350877192982,1.0,1.0,1.0
955,955,955.0,9,0.031578947368421,1.0,1.0,1.0
956,956,956.0,4,0.0139860139860139,1.0,1.0,1.0
957,957,957.0,6,0.0209790209790209,1.0,1.0,1.0
958,958,958.0,6,0.0216606498194945,1.0,1.0,1.0
959,959,959.0,5,0.0180505415162454,1.0,1.0,1.0
960,960,960.0,8,0.0283687943262411,1.0,1.0,1.0
961,961,961.0,7,0.0248226950354609,1.0,1.0,1.0
962,962,962.0,4,0.0141843971631205,1.0,1.0,1.0
963,963,963.0,3,0.0106382978723404,1.0,1.0,1.0
964,964,964.0,7,0.0125448028673835,1.0,1.0,1.0
965,965,965.0,3,0.0053763440860215,1.0,1.0,1.0
966,966,966.0,4,0.0141342756183745,1.0,1.0,1.0
967,967,967.0,2,0.0070671378091872,1.0,1.0,1.0
968,968,968.0,2,0.0070422535211267,1.0,1.0,1.0
969,969,969.0,4,0.0140845070422535,1.0,1.0,1.0
970,970,970.0,4,0.0140845070422535,1.0,1.0,1.0
971,971,971.0,1,0.0035211267605633,1.0,1.0,1.0
972,972,972.0,12,0.0212014134275618,1.0,2.0,0.5
973,973,973.0,7,0.0123674911660777,1.0,2.0,0.5
974,974,974.0,4,0.0136054421768707,1.0,1.0,1.0
975,975,975.0,1,0.0034013605442176,1.0,1.0,1.0
976,976,976.0,4,0.0135135135135135,1.0,1.0,1.0
977,977,977.0,3,0.0101351351351351,1.0,1.0,1.0
978,978,978.0,2,0.0066666666666666,1.0,1.0,1.0
979,979,979.0,5,0.0166666666666666,1.0,1.0,1.0
980,980,980.0,4,0.0133333333333333,1.0,1.0,1.0
981,981,981.0,1,0.0033333333333333,1.0,1.0,1.0
982,982,982.0,4,0.0134228187919463,1.0,1.0,1.0
983,983,983.0,2,0.0067114093959731,1.0,1.0,1.0
984,984,984.0,3,0.0101010101010101,1.0,1.0,1.0
985,985,985.0,4,0.0134680134680134,1.0,1.0,1.0
986,986,986.0,4,0.0133333333333333,1.0,1.0,1.0
987,987,987.0,7,0.0233333333333333,1.0,1.0,1.0
988,988,988.0,3,0.0101010101010101,1.0,1.0,1.0
989,989,989.0,3,0.0101010101010101,1.0,1.0,1.0
990,990,990.0,5,0.0083056478405315,1.0,2.0,0.5
991,991,991.0,5,0.0083056478405315,1.0,2.0,0.5
992,992,992.0,2,0.0066006600660066,1.0,1.0,1.0
993,993,993.0,1,0.0033003300330033,1.0,1.0,1.0
994,994,994.0,2,0.0066445182724252,1.0,1.0,1.0
995,995,995.0,5,0.0166112956810631,1.0,1.0,1.0
996,996,996.0,6,0.0198675496688741,1.0,1.0,1.0
997,997,997.0,5,0.0165562913907284,1.0,1.0,1.0
998,998,998.0,7,0.0115131578947368,1.0,2.0,0.5
999,999,999.0,3,0.0049342105263157,1.0,2.0,0.5
1000,1000,1000.0,5,0.0164473684210526,1.0,1.0,1.0
1001,1001,1001.0,1,0.0032894736842105,1.0,1.0,1.0
1002,1002,1002.0,3,0.0098684210526315,1.0,1.0,1.0
1003,1003,1003.0,5,0.0164473684210526,1.0,1.0,1.0
1004,1004,1004.0,5,0.0081699346405228,1.0,2.0,0.5
1005,1005,1005.0,5,0.0081699346405228,1.0,2.0,0.5
1006,1006,1006.0,2,0.006578947368421,1.0,1.0,1.0
1007,1007,1007.0,3,0.0098684210526315,1.0,1.0,1.0
1008,1008,1008.0,4,0.0132890365448504,1.0,1.0,1.0
1009,1009,1009.0,1,0.0033222591362126,1.0,1.0,1.0
1010,1010,1010.0,4,0.0135135135135135,1.0,1.0,1.0
1011,1011,1011.0,2,0.0067567567567567,1.0,1.0,1.0
1012,1012,1012.0,4,0.0137457044673539,1.0,1.0,1.0
1013,1013,1013.0,5,0.0171821305841924,1.0,1.0,1.0
1014,1014,1014.0,6,0.0207612456747404,1.0,1.0,1.0
1015,1015,1015.0,7,0.0242214532871972,1.0,1.0,1.0
1016,1016,1016.0,5,0.0173010380622837,1.0,1.0,1.0
1017,1017,1017.0,4,0.0138408304498269,1.0,1.0,1.0
1018,1018,1018.0,4,0.0137931034482758,1.0,1.0,1.0
1019,1019,1019.0,7,0.0241379310344827,1.0,1.0,1.0
1020,1020,1020.0,5,0.0088339222614841,1.0,2.0,0.5
1021,1021,1021.0,6,0.0106007067137809,1.0,2.0,0.5
1022,1022,1022.0,5,0.0177935943060498,1.0,1.0,1.0
1023,1023,1023.0,1,0.0035587188612099,1.0,1.0,1.0
1024,1024,1024.0,7,0.0125899280575539,1.0,2.0,0.5
1025,1025,1025.0,7,0.0125899280575539,1.0,2.0,0.5
1026,1026,1026.0,3,0.0106761565836298,1.0,1.0,1.0
1027,1027,1027.0,2,0.0071174377224199,1.0,1.0,1.0
1028,1028,1028.0,3,0.0106761565836298,1.0,1.0,1.0
1029,1029,1029.0,4,0.0142348754448398,1.0,1.0,1.0
1030,1030,1030.0,2,0.0071942446043165,1.0,1.0,1.0
1031,1031,1031.0,3,0.0107913669064748,1.0,1.0,1.0
1032,1032,1032.0,0,0.0,1.0,1.0,1.0
1033,1033,1033.0,2,0.0072202166064981,1.0,1.0,1.0
1034,1034,1034.0,2,0.0072202166064981,1.0,1.0,1.0
1035,1035,1035.0,3,0.0108303249097472,1.0,1.0,1.0
1036,1036,1036.0,3,0.0108695652173913,1.0,1.0,1.0
1037,1037,1037.0,4,0.0144927536231884,1.0,1.0,1.0
1038,1038,1038.0,3,0.0108303249097472,1.0,1.0,1.0
1039,1039,1039.0,1,0.003610108303249,1.0,1.0,1.0
1040,1040,1040.0,2,0.0072727272727272,1.0,1.0,1.0
1041,1041,1041.0,1,0.0036363636363636,1.0,1.0,1.0
1042,1042,1042.0,3,0.0110294117647058,1.0,1.0,1.0
1043,1043,1043.0,4,0.0147058823529411,1.0,1.0,1.0
1044,1044,1044.0,8,0.0149812734082397,1.0,2.0,0.5
1045,1045,1045.0,6,0.0112359550561797,1.0,2.0,0.5
1046,1046,1046.0,3,0.0111524163568773,1.0,1.0,1.0
1047,1047,1047.0,3,0.0111524163568773,1.0,1.0,1.0
1048,1048,1048.0,2,0.007380073800738,1.0,1.0,1.0
1049,1049,1049.0,3,0.011070110701107,1.0,1.0,1.0
1050,1050,1050.0,2,0.0074626865671641,1.0,1.0,1.0
1051,1051,1051.0,4,0.0149253731343283,1.0,1.0,1.0
1052,1052,1052.0,4,0.0153256704980842,1.0,1.0,1.0
1053,1053,1053.0,2,0.0076628352490421,1.0,1.0,1.0
1054,1054,1054.0,5,0.0191570881226053,1.0,1.0,1.0
1055,1055,1055.0,3,0.0114942528735632,1.0,1.0,1.0
1056,1056,1056.0,2,0.0075757575757575,1.0,1.0,1.0
1057,1057,1057.0,2,0.0075757575757575,1.0,1.0,1.0
1058,1058,1058.0,3,0.0116279069767441,1.0,1.0,1.0
1059,1059,1059.0,1,0.003875968992248,1.0,1.0,1.0
1060,1060,1060.0,2,0.0077519379844961,1.0,1.0,1.0
1061,1061,1061.0,2,0.0077519379844961,1.0,1.0,1.0
1062,1062,1062.0,2,0.0076923076923076,1.0,1.0,1.0
1063,1063,1063.0,3,0.0115384615384615,1.0,1.0,1.0
1064,1064,1064.0,6,0.0076335877862595,1.0,3.0,0.3333333333333333
1065,1065,1065.0,5,0.0063613231552162,1.0,3.0,0.3333333333333333
1066,1066,1066.0,1,0.0037037037037037,1.0,1.0,1.0
1067,1067,1067.0,3,0.0111111111111111,1.0,1.0,1.0
1068,1068,1068.0,4,0.0148148148148148,1.0,1.0,1.0
1069,1069,1069.0,2,0.0074074074074074,1.0,1.0,1.0
1070,1070,1070.0,3,0.011070110701107,1.0,1.0,1.0
1071,1071,1071.0,3,0.011070110701107,1.0,1.0,1.0
1072,1072,1072.0,2,0.0070175438596491,1.0,1.0,1.0
1073,1073,1073.0,2,0.0070175438596491,1.0,1.0,1.0
1074,1074,1074.0,4,0.0141342756183745,1.0,1.0,1.0
1075,1075,1075.0,3,0.0106007067137809,1.0,1.0,1.0
1076,1076,1076.0,3,0.010752688172043,1.0,1.0,1.0
1077,1077,1077.0,5,0.017921146953405,1.0,1.0,1.0
1078,1078,1078.0,4,0.014388489208633,1.0,1.0,1.0
1079,1079,1079.0,4,0.014388489208633,1.0,1.0,1.0
1080,1080,1080.0,2,0.0072202166064981,1.0,1.0,1.0
1081,1081,1081.0,0,0.0,1.0,1.0,1.0
1082,1082,1082.0,3,0.0107142857142857,1.0,1.0,1.0
1083,1083,1083.0,2,0.0071428571428571,1.0,1.0,1.0
1084,1084,1084.0,3,0.010752688172043,1.0,1.0,1.0
1085,1085,1085.0,1,0.003584229390681,1.0,1.0,1.0
1086,1086,1086.0,6,0.0070921985815602,1.0,3.0,0.3333333333333333
1087,1087,1087.0,7,0.0082742316784869,1.0,3.0,0.3333333333333333
1088,1088,1088.0,6,0.0108303249097472,1.0,2.0,0.5
1089,1089,1089.0,3,0.0054151624548736,1.0,2.0,0.5
1090,1090,1090.0,1,0.0036496350364963,1.0,1.0,1.0
1091,1091,1091.0,4,0.0145985401459854,1.0,1.0,1.0
1092,1092,1092.0,3,0.010948905109489,1.0,1.0,1.0
1093,1093,1093.0,7,0.0255474452554744,1.0,1.0,1.0
1094,1094,1094.0,4,0.0146520146520146,1.0,1.0,1.0
1095,1095,1095.0,2,0.0073260073260073,1.0,1.0,1.0
1096,1096,1096.0,1,0.0034482758620689,1.0,1.0,1.0
1097,1097,1097.0,2,0.0068965517241379,1.0,1.0,1.0
1098,1098,1098.0,6,0.0103092783505154,1.0,2.0,0.5
1099,1099,1099.0,2,0.0034364261168384,1.0,2.0,0.5
1100,1100,1100.0,2,0.0068259385665529,1.0,1.0,1.0
1101,1101,1101.0,3,0.0102389078498293,1.0,1.0,1.0
1102,1102,1102.0,4,0.0134228187919463,1.0,1.0,1.0
1103,1103,1103.0,3,0.0100671140939597,1.0,1.0,1.0
1104,1104,1104.0,5,0.0169491525423728,1.0,1.0,1.0
1105,1105,1105.0,3,0.0101694915254237,1.0,1.0,1.0
1106,1106,1106.0,4,0.0135593220338983,1.0,1.0,1.0
1107,1107,1107.0,4,0.0135593220338983,1.0,1.0,1.0
1108,1108,1108.0,3,0.0100671140939597,1.0,1.0,1.0
1109,1109,1109.0,4,0.0134228187919463,1.0,1.0,1.0
1110,1110,1110.0,2,0.0066445182724252,1.0,1.0,1.0
1111,1111,1111.0,0,0.0,1.0,1.0,1.0
1112,1112,1112.0,3,0.0099667774086378,1.0,1.0,1.0
1113,1113,1113.0,3,0.0099667774086378,1.0,1.0,1.0
1114,1114,1114.0,1,0.0033333333333333,1.0,1.0,1.0
1115,1115,1115.0,0,0.0,1.0,1.0,1.0
1116,1116,1116.0,0,0.0,1.0,1.0,1.0
1117,1117,1117.0,1,0.0032362459546925,1.0,1.0,1.0
1118,1118,1118.0,3,0.0095846645367412,1.0,1.0,1.0
1119,1119,1119.0,2,0.0063897763578274,1.0,1.0,1.0
1120,1120,1120.0,3,0.0096463022508038,1.0,1.0,1.0
1121,1121,1121.0,2,0.0064308681672025,1.0,1.0,1.0
1122,1122,1122.0,1,0.0031948881789137,1.0,1.0,1.0
1123,1123,1123.0,2,0.0063897763578274,1.0,1.0,1.0
1124,1124,1124.0,3,0.0096774193548387,1.0,1.0,1.0
1125,1125,1125.0,3,0.0096774193548387,1.0,1.0,1.0
1126,1126,1126.0,3,0.0096774193548387,1.0,1.0,1.0
1127,1127,1127.0,2,0.0064516129032258,1.0,1.0,1.0
1128,1128,1128.0,3,0.0097087378640776,1.0,1.0,1.0
1129,1129,1129.0,2,0.0064724919093851,1.0,1.0,1.0
1130,1130,1130.0,2,0.0064516129032258,1.0,1.0,1.0
1131,1131,1131.0,3,0.0096774193548387,1.0,1.0,1.0
1132,1132,1132.0,3,0.0096774193548387,1.0,1.0,1.0
1133,1133,1133.0,1,0.0032258064516129,1.0,1.0,1.0
1134,1134,1134.0,1,0.0031645569620253,1.0,1.0,1.0
1135,1135,1135.0,0,0.0,1.0,1.0,1.0
1136,1136,1136.0,0,0.0,1.0,1.0,1.0
1137,1137,1137.0,1,0.0031446540880503,1.0,1.0,1.0
1138,1138,1138.0,3,0.0094339622641509,1.0,1.0,1.0
1139,1139,1139.0,3,0.0094339622641509,1.0,1.0,1.0
1140,1140,1140.0,4,0.0126582278481012,1.0,1.0,1.0
1141,1141,1141.0,0,0.0,1.0,1.0,1.0
1142,1142,1142.0,4,0.0126182965299684,1.0,1.0,1.0
1143,1143,1143.0,3,0.0094637223974763,1.0,1.0,1.0
1144,1144,1144.0,3,0.0094339622641509,1.0,1.0,1.0
1145,1145,1145.0,3,0.0094339622641509,1.0,1.0,1.0
1146,1146,1146.0,3,0.0093457943925233,1.0,1.0,1.0
1147,1147,1147.0,2,0.0062305295950155,1.0,1.0,1.0
1148,1148,1148.0,5,0.0078125,1.0,1.0,1.0
1149,1149,1149.0,7,0.0109375,1.0,1.0,1.0
1150,1150,1150.0,2,0.0061728395061728,1.0,1.0,1.0
1151,1151,1151.0,4,0.0123456790123456,1.0,1.0,1.0
1152,1152,1152.0,9,0.0287539936102236,1.0,1.0,1.0
1153,1153,1153.0,9,0.0287539936102236,1.0,1.0,1.0
1154,1154,1154.0,2,0.0066666666666666,1.0,1.0,1.0
1155,1155,1155.0,3,0.01,1.0,1.0,1.0
1156,1156,1156.0,9,0.0157894736842105,1.0,1.0,1.0
1157,1157,1157.0,6,0.0105263157894736,1.0,1.0,1.0
1158,1158,1158.0,5,0.0176056338028169,1.0,1.0,1.0
1159,1159,1159.0,6,0.0211267605633802,1.0,1.0,1.0
1160,1160,1160.0,2,0.0068027210884353,1.0,1.0,1.0
1161,1161,1161.0,2,0.0068027210884353,1.0,1.0,1.0
1162,1162,1162.0,1,0.0033670033670033,1.0,1.0,1.0
1163,1163,1163.0,2,0.0067340067340067,1.0,1.0,1.0
1164,1164,1164.0,2,0.0067796610169491,1.0,1.0,1.0
1165,1165,1165.0,1,0.0033898305084745,1.0,1.0,1.0
1166,1166,1166.0,7,0.0116666666666666,1.0,2.0,0.5
1167,1167,1167.0,8,0.0133333333333333,1.0,2.0,0.5
1168,1168,1168.0,1,0.0033333333333333,1.0,1.0,1.0
1169,1169,1169.0,1,0.0033333333333333,1.0,1.0,1.0
1170,1170,1170.0,3,0.0101010101010101,1.0,1.0,1.0
1171,1171,1171.0,4,0.0134680134680134,1.0,1.0,1.0
1172,1172,1172.0,6,0.0201342281879194,1.0,1.0,1.0
1173,1173,1173.0,5,0.0167785234899328,1.0,1.0,1.0
1174,1174,1174.0,4,0.0133333333333333,1.0,1.0,1.0
1175,1175,1175.0,1,0.0033333333333333,1.0,1.0,1.0
1176,1176,1176.0,1,0.0033222591362126,1.0,1.0,1.0
1177,1177,1177.0,3,0.0099667774086378,1.0,1.0,1.0
1178,1178,1178.0,6,0.006578947368421,1.0,3.0,0.3333333333333333
1179,1179,1179.0,7,0.0076754385964912,1.0,3.0,0.3333333333333333
1180,1180,1180.0,4,0.0130718954248366,1.0,1.0,1.0
1181,1181,1181.0,5,0.0163398692810457,1.0,1.0,1.0
1182,1182,1182.0,4,0.0132013201320132,1.0,1.0,1.0
1183,1183,1183.0,3,0.0099009900990099,1.0,1.0,1.0
1184,1184,1184.0,3,0.009933774834437,1.0,1.0,1.0
1185,1185,1185.0,2,0.0066225165562913,1.0,1.0,1.0
1186,1186,1186.0,5,0.0168918918918918,1.0,1.0,1.0
1187,1187,1187.0,2,0.0067567567567567,1.0,1.0,1.0
1188,1188,1188.0,3,0.0100334448160535,1.0,1.0,1.0
1189,1189,1189.0,5,0.0167224080267558,1.0,1.0,1.0
1190,1190,1190.0,10,0.0173010380622837,1.0,2.0,0.5
1191,1191,1191.0,5,0.0086505190311418,1.0,2.0,0.5
1192,1192,1192.0,4,0.0136518771331058,1.0,1.0,1.0
1193,1193,1193.0,2,0.0068259385665529,1.0,1.0,1.0
1194,1194,1194.0,3,0.0051194539249146,1.0,1.0,1.0
1195,1195,1195.0,2,0.0034129692832764,1.0,1.0,1.0
1196,1196,1196.0,4,0.0068493150684931,1.0,1.0,1.0
1197,1197,1197.0,5,0.0085616438356164,1.0,1.0,1.0
1198,1198,1198.0,1,0.0034246575342465,1.0,1.0,1.0
1199,1199,1199.0,1,0.0034246575342465,1.0,1.0,1.0
1200,1200,1200.0,4,0.0137457044673539,1.0,1.0,1.0
1201,1201,1201.0,3,0.0103092783505154,1.0,1.0,1.0
1202,1202,1202.0,2,0.0067796610169491,1.0,1.0,1.0
1203,1203,1203.0,0,0.0,1.0,1.0,1.0
1204,1204,1204.0,5,0.0170068027210884,1.0,1.0,1.0
1205,1205,1205.0,2,0.0068027210884353,1.0,1.0,1.0
1206,1206,1206.0,4,0.0133333333333333,1.0,1.0,1.0
1207,1207,1207.0,4,0.0133333333333333,1.0,1.0,1.0
1208,1208,1208.0,2,0.0067114093959731,1.0,1.0,1.0
1209,1209,1209.0,4,0.0134228187919463,1.0,1.0,1.0
1210,1210,1210.0,3,0.010204081632653,1.0,1.0,1.0
1211,1211,1211.0,5,0.0170068027210884,1.0,1.0,1.0
1212,1212,1212.0,6,0.0204081632653061,1.0,1.0,1.0
1213,1213,1213.0,7,0.0238095238095238,1.0,1.0,1.0
1214,1214,1214.0,10,0.0170068027210884,1.0,2.0,0.5
1215,1215,1215.0,5,0.0085034013605442,1.0,2.0,0.5
1216,1216,1216.0,4,0.0137457044673539,1.0,1.0,1.0
1217,1217,1217.0,2,0.0068728522336769,1.0,1.0,1.0
1218,1218,1218.0,9,0.0155709342560553,1.0,2.0,0.5
1219,1219,1219.0,5,0.0086505190311418,1.0,2.0,0.5
1220,1220,1220.0,5,0.0175438596491228,1.0,1.0,1.0
1221,1221,1221.0,5,0.0175438596491228,1.0,1.0,1.0
1222,1222,1222.0,4,0.0139860139860139,1.0,1.0,1.0
1223,1223,1223.0,2,0.0069930069930069,1.0,1.0,1.0
1224,1224,1224.0,3,0.0105263157894736,1.0,1.0,1.0
1225,1225,1225.0,4,0.0140350877192982,1.0,1.0,1.0
1226,1226,1226.0,3,0.0105263157894736,1.0,1.0,1.0
1227,1227,1227.0,3,0.0105263157894736,1.0,1.0,1.0
1228,1228,1228.0,3,0.0104895104895104,1.0,1.0,1.0
1229,1229,1229.0,7,0.0244755244755244,1.0,1.0,1.0
1230,1230,1230.0,4,0.0140350877192982,1.0,1.0,1.0
1231,1231,1231.0,3,0.0105263157894736,1.0,1.0,1.0
1232,1232,1232.0,2,0.0070175438596491,1.0,1.0,1.0
1233,1233,1233.0,3,0.0105263157894736,1.0,1.0,1.0
1234,1234,1234.0,6,0.0212765957446808,1.0,1.0,1.0
1235,1235,1235.0,5,0.0177304964539007,1.0,1.0,1.0
1236,1236,1236.0,6,0.0213523131672597,1.0,1.0,1.0
1237,1237,1237.0,7,0.0249110320284697,1.0,1.0,1.0
1238,1238,1238.0,6,0.0212765957446808,1.0,1.0,1.0
1239,1239,1239.0,3,0.0106382978723404,1.0,1.0,1.0
1240,1240,1240.0,2,0.0069930069930069,1.0,1.0,1.0
1241,1241,1241.0,3,0.0104895104895104,1.0,1.0,1.0
1242,1242,1242.0,8,0.0139860139860139,1.0,1.0,1.0
1243,1243,1243.0,9,0.0157342657342657,1.0,1.0,1.0
1244,1244,1244.0,4,0.0139372822299651,1.0,1.0,1.0
1245,1245,1245.0,5,0.0174216027874564,1.0,1.0,1.0
1246,1246,1246.0,5,0.0171821305841924,1.0,1.0,1.0
1247,1247,1247.0,3,0.0103092783505154,1.0,1.0,1.0
1248,1248,1248.0,3,0.0102739726027397,1.0,1.0,1.0
1249,1249,1249.0,2,0.0068493150684931,1.0,1.0,1.0
1250,1250,1250.0,9,0.0155172413793103,1.0,2.0,0.5
1251,1251,1251.0,6,0.0103448275862068,1.0,2.0,0.5
1252,1252,1252.0,12,0.0193548387096774,1.0,2.0,0.5
1253,1253,1253.0,8,0.0129032258064516,1.0,2.0,0.5
1254,1254,1254.0,4,0.0127388535031847,1.0,1.0,1.0
1255,1255,1255.0,3,0.0095541401273885,1.0,1.0,1.0
1256,1256,1256.0,7,0.0222929936305732,1.0,1.0,1.0
1257,1257,1257.0,3,0.0095541401273885,1.0,1.0,1.0
1258,1258,1258.0,4,0.0126984126984126,1.0,1.0,1.0
1259,1259,1259.0,3,0.0095238095238095,1.0,1.0,1.0
1260,1260,1260.0,6,0.0192307692307692,1.0,1.0,1.0
1261,1261,1261.0,3,0.0096153846153846,1.0,1.0,1.0
1262,1262,1262.0,3,0.0096153846153846,1.0,1.0,1.0
1263,1263,1263.0,5,0.016025641025641,1.0,1.0,1.0
1264,1264,1264.0,3,0.0095846645367412,1.0,1.0,1.0
1265,1265,1265.0,7,0.0223642172523961,1.0,1.0,1.0
1266,1266,1266.0,9,0.0096463022508038,1.0,3.0,0.3333333333333333
1267,1267,1267.0,9,0.0096463022508038,1.0,3.0,0.3333333333333333
1268,1268,1268.0,2,0.0063897763578274,1.0,1.0,1.0
1269,1269,1269.0,3,0.0095846645367412,1.0,1.0,1.0
1270,1270,1270.0,6,0.0191693290734824,1.0,1.0,1.0
1271,1271,1271.0,3,0.0095846645367412,1.0,1.0,1.0
1272,0,0.0,0,2.0,,,
1273,0,0.0,0,2.0,,,
1274,0,0.0,0,1.0,,,
1275,0,0.0,0,1.0,,,
1276,0,0.0,0,3.0,,,
1277,0,0.0,0,3.0,,,
1278,0,0.0,0,1.0,,,
1279,0,0.0,0,1.0,,,
1280,0,0.0,0,1.0,,,
1281,0,0.0,0,1.0,,,
1282,0,0.0,0,1.0,,,
1283,0,0.0,0,1.0,,,
1284,0,0.0,0,1.0,,,
1285,0,0.0,0,1.0,,,
1286,0,0.0,0,1.0,,,
1287,0,0.0,0,1.0,,,
1288,0,0.0,0,1.0,,,
1289,0,0.0,0,1.0,,,
1290,0,0.0,0,1.0,,,
1291,0,0.0,0,1.0,,,
1292,0,0.0,0,1.0,,,
1293,0,0.0,0,1.0,,,
1294,0,0.0,0,1.0,,,
1295,0,0.0,0,1.0,,,
1296,0,0.0,0,1.0,,,
1297,0,0.0,0,1.0,,,
1298,0,0.0,0,2.0,,,
1299,0,0.0,0,2.0,,,
1300,0,0.0,0,1.0,,,
1301,0,0.0,0,1.0,,,
1302,0,0.0,0,1.0,,,
1303,0,0.0,0,1.0,,,
1304,0,0.0,0,1.0,,,
1305,0,0.0,0,1.0,,,
1306,0,0.0,0,3.0,,,
1307,0,0.0,0,3.0,,,
1308,0,0.0,0,2.0,,,
1309,0,0.0,0,2.0,,,
1310,0,0.0,0,1.0,,,
1311,0,0.0,0,1.0,,,
1312,0,0.0,0,1.0,,,
1313,0,0.0,0,1.0,,,
1314,0,0.0,0,1.0,,,
1315,0,0.0,0,1.0,,,
1316,0,0.0,0,2.0,,,
1317,0,0.0,0,2.0,,,
1318,0,0.0,0,2.0,,,
1319,0,0.0,0,2.0,,,
1320,0,0.0,0,1.0,,,
1321,0,0.0,0,1.0,,,
1322,0,0.0,0,1.0,,,
1323,0,0.0,0,1.0,,,
1324,0,0.0,0,0.0,,,
1325,0,0.0,0,0.0,,,
1326,0,0.0,0,1.0,,,
1327,0,0.0,0,1.0,,,
1328,0,0.0,0,1.0,,,
1329,0,0.0,0,1.0,,,
1330,0,0.0,0,0.0,,,
1331,0,0.0,0,0.0,,,
1332,0,0.0,0,2.0,,,
1333,0,0.0,0,2.0,,,
